,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Minnesota Wild,Carolina Hurricanes,MIN,CAR,2010020003,1,1.046844652,0.722906254,2.656875603,6.992998234,1.553616499,-0.268461972,0.592349953,0.202722906,2.46446994,2.839079943,4.601527428,4.609872154,-0.289819543,2.684773168,1.018666897,0.809515659,1.936963391,7.488114805,1.853035643,5.958983521,-0.100542861,0.737375142,0.223832462,1.855693407,4.299460164,4.687834932,3.395067216,0.124445948,2.556986,4.906677883
0,Toronto Maple Leafs,Montréal Canadiens,TOR,MTL,2010020001,0,0.933184489,0.748879722,3.000920464,6.932458266,2.064811758,-0.30661722,0.754489509,0.175522953,1.786928343,4.324042069,5.368764804,5.151839897,-0.145130087,2.865862,0.926161174,0.699740303,2.433610542,7.684592484,1.8296416,4.679000635,-0.211476132,0.61903038,0.163952507,2.54089167,3.60190326,5.461227743,4.149375048,-0.077803145,2.353706,4.830164899
0,Pittsburgh Penguins,Philadelphia Flyers,PIT,PHI,2010020002,1,1.176361147,0.873996071,4.990394636,7.908941833,1.601620546,0.242083471,0.836629773,0.213682706,2.709468307,4.49871963,4.242506206,4.368143471,0.377828759,2.321952,1.13799353,0.972495623,3.598424087,8.051391003,1.995827065,5.461486416,0.473798391,0.783539268,0.120863984,2.067238857,4.152129214,5.164142543,3.866608229,0.395483193,2.585007,6.274723642
0,Colorado Avalanche,Chicago Blackhawks,COL,CHI,2010020004,0,1.070969142,0.869131327,2.704040074,7.354915615,1.702314446,-0.499103329,0.705610498,0.084235728,1.877906287,3.606320016,4.474240844,3.227006436,-0.376948214,2.82711,1.25397899,0.91254051,2.406974509,8.17419239,1.411462823,5.444287601,0.169460924,0.674163968,0.200853673,1.265892631,3.921255816,5.078302994,3.797113917,0.006285666,3.016462,4.403785933
0,Edmonton Oilers,Calgary Flames,EDM,CGY,2010020005,0,1.000546422,0.743290956,3.672683821,6.876638303,1.757218301,-0.420504941,0.715826,0.135662387,3.249564353,3.158866747,4.764023598,4.508179469,-0.33538422,3.398636,1.188141499,0.777818939,4.023708572,7.08478045,1.545991307,4.024111739,-0.4476086,0.660138491,0.150424832,2.140414827,3.617356466,5.105981144,4.314509574,-0.257145442,2.627748,4.047347011
0,Carolina Hurricanes,Minnesota Wild,CAR,MIN,2010020008,0,1.018666897,0.809515659,1.936963391,7.488114805,1.853035643,-0.100542861,0.737375142,0.223832462,1.855693407,4.299460164,4.687834932,3.395067216,0.124445948,2.556986,1.046844652,0.722906254,2.656875603,6.992998234,1.553616499,4.906677883,-0.268461972,0.592349953,0.202722906,2.46446994,2.839079943,4.601527428,4.609872154,-0.289819543,2.684773168,5.958983521
0,Columbus Blue Jackets,San Jose Sharks,CBJ,SJS,2010020006,1,1.082336,0.6895611,3.136687837,7.825214711,1.527468421,-0.288433445,0.667672415,0.17580786,2.298069388,3.845358572,4.585492292,4.493711585,-0.378493878,3.813599722,1.179274088,0.828792907,3.328508111,8.276541477,1.691702392,5.456560136,0.033934873,0.65864261,0.212442969,1.915346156,4.483080303,4.274039043,3.566283529,0.240639302,2.383723,5.958809313
0,New Jersey Devils,Dallas Stars,NJD,DAL,2010020007,1,0.907553501,0.662601306,5.390261502,7.94413257,1.093907099,-0.8300808,0.366156479,0.191129504,1.541402257,3.576509078,4.137201274,4.066396525,-0.288472906,2.445364,1.118547154,0.801898511,3.492955215,7.142042995,1.893471175,5.951723077,-0.170984795,0.499336701,0.13612045,1.951946768,3.079754856,4.697059159,5.536559038,-0.018042131,2.549049,4.129046612
0,Detroit Red Wings,Anaheim Ducks,DET,ANA,2010020009,0,1.252540312,0.896034071,1.777958468,8.375818413,1.427762087,0.037325823,0.935012766,0.240163995,1.826720946,4.421563632,3.486071031,3.772032191,0.111610565,2.788189,1.213680375,0.764223923,4.505867812,7.193542185,1.850050372,5.605659873,-0.227376708,0.690458965,0.194877608,3.408500322,3.711949839,4.563139447,4.462959303,-0.326553559,2.560327,4.783352526
0,Ottawa Senators,Buffalo Sabres,OTT,BUF,2010020010,1,0.885338006,0.638711332,3.289990373,7.080807586,1.852026903,-0.57457853,0.614065606,0.181648648,2.521434388,3.815566174,4.088273762,3.57033696,-0.62769153,2.830745,1.234339448,0.853191543,2.516077328,8.474186882,1.852358551,3.568714835,0.067980038,0.693470338,0.234478544,2.271386201,3.840985679,4.39675014,3.981198765,0.094395396,2.585329,4.792141523
0,Atlanta Thrashers,Washington Capitals,ATL,WSH,2010020011,0,0.962708528,0.696368595,2.657028917,7.108300282,1.82336821,-0.565876686,0.712901695,0.262670445,1.556241843,4.935293889,5.295872481,3.240393033,-0.460141612,3.04779313,1.141752589,0.773048564,2.863493484,8.300034391,1.666491836,5.123783263,0.22598692,0.64127156,0.210288567,1.83091992,3.360217246,5.221087194,3.754223604,0.12327464,2.454003,4.166843569
0,Boston Bruins,Phoenix Coyotes,BOS,PHX,2010020012,1,1.242373725,0.869812263,2.88568486,7.677527091,1.653851836,0.711456586,0.640207453,0.193917542,2.526282439,5.0425709,4.862419234,4.845687776,0.535545384,2.672215,1.042123761,0.745243198,2.102532177,7.556274178,1.571331581,5.316220536,0.261229701,0.781409087,0.224692973,2.158375972,4.061221151,4.00840212,3.787097638,0.366405014,2.438264207,4.174556198
0,San Jose Sharks,Columbus Blue Jackets,SJS,CBJ,2010020022,1,1.179274088,0.828792907,3.328508111,8.276541477,1.691702392,0.033934873,0.65864261,0.212442969,1.915346156,4.483080303,4.274039043,3.566283529,0.240639302,2.714804,1.082336,0.6895611,3.136687837,7.825214711,1.527468421,5.958809313,-0.288433445,0.667672415,0.17580786,2.298069388,3.845358572,4.585492292,4.493711585,-0.378493878,3.813599722,5.456560136
0,Buffalo Sabres,New York Rangers,BUF,NYR,2010020013,1,1.234339448,0.853191543,2.516077328,8.474186882,1.852358551,0.067980038,0.693470338,0.234478544,2.271386201,3.840985679,4.39675014,3.981198765,0.094395396,2.585329,1.049518307,0.784912259,3.356534211,7.542553738,2.244890845,6.808614587,0.082357463,0.608376247,0.172491274,1.626506994,3.174042615,4.976804946,5.052657839,0.195051937,2.276206,3.568714835
0,Toronto Maple Leafs,Ottawa Senators,TOR,OTT,2010020014,0,0.933184489,0.748879722,3.000920464,6.932458266,2.064811758,-0.30661722,0.754489509,0.175522953,1.786928343,4.324042069,5.368764804,5.151839897,-0.145130087,2.865862,0.885338006,0.638711332,3.289990373,7.080807586,1.852026903,4.792141523,-0.57457853,0.614065606,0.181648648,2.521434388,3.815566174,4.088273762,3.57033696,-0.62769153,2.830745,4.830164899
0,New York Islanders,Dallas Stars,NYI,DAL,2010020015,1,0.991649364,0.765614932,4.543524641,7.276210528,1.613503395,-0.454858291,0.765985567,0.148206853,1.580587968,3.909317051,5.970952141,3.440291273,-0.449864174,3.44374,1.118547154,0.801898511,3.492955215,7.142042995,1.893471175,5.951723077,-0.170984795,0.499336701,0.13612045,1.951946768,3.079754856,4.697059159,5.536559038,-0.018042131,2.549049,4.334461054
0,Pittsburgh Penguins,Montréal Canadiens,PIT,MTL,2010020016,1,1.176361147,0.873996071,4.990394636,7.908941833,1.601620546,0.242083471,0.836629773,0.213682706,2.709468307,4.49871963,4.242506206,4.368143471,0.377828759,2.321952,0.926161174,0.699740303,2.433610542,7.684592484,1.8296416,4.679000635,-0.211476132,0.61903038,0.163952507,2.54089167,3.60190326,5.461227743,4.149375048,-0.077803145,2.353706,6.274723642
0,Washington Capitals,New Jersey Devils,WSH,NJD,2010020017,0,1.141752589,0.773048564,2.863493484,8.300034391,1.666491836,0.22598692,0.64127156,0.210288567,1.83091992,3.360217246,5.221087194,3.754223604,0.12327464,2.454003,0.907553501,0.662601306,5.390261502,7.94413257,1.093907099,4.129046612,-0.8300808,0.366156479,0.191129504,1.541402257,3.576509078,4.137201274,4.066396525,-0.288472906,2.412154382,5.123783263
0,Tampa Bay Lightning,Atlanta Thrashers,TBL,ATL,2010020018,0,1.298709713,0.903139932,2.585178642,8.626252587,1.849989322,-0.203420496,0.607142755,0.104989485,1.816019998,2.931125058,4.794509776,3.838833694,-0.117367281,2.894011,0.962708528,0.696368595,2.657028917,7.108300282,1.82336821,4.166843569,-0.565876686,0.712901695,0.262670445,1.556241843,4.935293889,5.295872481,3.240393033,-0.460141612,3.389461,4.436084426
0,St. Louis Blues,Philadelphia Flyers,STL,PHI,2010020019,0,1.09890248,0.882080066,3.43365152,7.702767459,1.524101485,0.297443181,0.649348229,0.221209198,2.297947548,4.286898088,4.527311919,3.986047269,-0.126614056,2.476956,1.13799353,0.972495623,3.598424087,8.051391003,1.995827065,5.461486416,0.473798391,0.783539268,0.120863984,2.067238857,4.152129214,5.164142543,3.866608229,0.395483193,2.419654,4.743890435
0,Nashville Predators,Anaheim Ducks,NSH,ANA,2010020020,0,0.949823247,0.6465182,1.853635242,7.265273798,1.358856555,0.187105224,0.739494154,0.190863276,1.751221474,4.469416403,3.744190969,5.135896974,0.149273558,2.343733575,1.213680375,0.764223923,4.505867812,7.193542185,1.850050372,5.605659873,-0.227376708,0.640046037,0.194667836,2.324515356,3.323014027,5.415478873,4.657058551,-1.307403112,2.560327,3.530711444
0,Chicago Blackhawks,Detroit Red Wings,CHI,DET,2010020021,1,1.198840948,0.872415677,2.301138714,8.110093365,1.644724178,-0.133314388,0.674163968,0.200853673,1.265892631,3.921255816,5.078302994,3.797113917,0.006285666,3.016462,1.252540312,0.896034071,1.777958468,8.375818413,1.427762087,4.783352526,0.037325823,0.935012766,0.240163995,1.826720946,4.421563632,3.486071031,3.772032191,0.111610565,2.767762,5.20489973
