,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Boston Bruins,Philadelphia Flyers,BOS,PHI,2011020001,1,1.25409766,0.953679023,3.06922643,7.094051514,1.56502547,0.65006114,0.70188433,0.207332767,2.079880068,5.527835939,4.044069841,4.822628108,0.360076316,2.363109,1.246478576,0.910231927,3.937957073,8.068863256,1.599232462,5.169552149,0.223512442,1.092594932,0.152410388,3.514437229,4.288509935,5.135835271,3.867090047,0.065882697,2.477125,4.213632851
0,Toronto Maple Leafs,Montréal Canadiens,TOR,MTL,2011020002,0,0.983917866,0.781608712,2.769096313,7.042768264,1.753476418,-0.365130599,0.78672461,0.230653565,1.733363745,3.983175632,4.579211405,5.771426062,-0.37237217,3.09698,1.021642316,0.798328382,1.829970351,7.197738142,1.79882112,3.947487303,-0.251254635,0.658318728,0.178657683,1.718953084,3.736879324,5.356814782,4.259837105,-0.081281887,2.434015,6.158675012
0,Vancouver Canucks,Pittsburgh Penguins,VAN,PIT,2011020003,1,1.087798203,0.83900661,2.955573627,7.256253409,1.497772565,0.247148477,0.774917135,0.228688613,1.915339768,4.511512922,4.161563416,3.795396944,0.537759003,2.409575,1.295474161,0.986856805,2.411536149,8.49521879,1.392532733,5.170860374,0.210094493,0.813164578,0.181090123,1.684006433,4.333278171,4.553819076,4.7041752,0.491018923,2.356132,5.253652059
0,Buffalo Sabres,Anaheim Ducks,BUF,ANA,2011020007,0,1.055568525,0.701859124,2.366340046,7.230022914,1.66558418,-0.079959075,0.578917989,0.195312078,1.860159721,3.710297483,4.015968631,3.674826441,-0.115946987,2.227236026,0.945905201,0.641739564,3.594367048,6.746507721,1.62769388,4.985931291,-0.390204028,0.619099827,0.257434044,1.985170926,3.942739228,4.190290801,4.511738605,-0.08711295,2.653560744,3.411233
0,Los Angeles Kings,New York Rangers,LAK,NYR,2011020009,0,0.881619226,0.606633644,3.244362107,7.374233223,1.480047024,-0.002716885,0.555492285,0.328977246,1.431564163,4.492618945,3.804066699,4.042848424,0.042333851,1.946611,0.991971011,0.802737663,2.764668892,7.134373745,2.176718415,6.283728156,0.021472201,0.630103581,0.176867425,1.608217375,3.690022872,4.384195848,4.338241883,0.0681401,1.966165,6.380307037
0,Carolina Hurricanes,Tampa Bay Lightning,CAR,TBL,2011020004,1,0.973177418,0.752461494,1.92796641,7.723558792,1.889788564,-0.341046012,0.724971643,0.24585334,1.801389007,4.266044788,4.565193161,3.405193322,-0.558490621,2.73818,1.049640996,0.770687295,2.458569266,7.304034242,1.741655826,4.019394041,-0.536417662,0.768205007,0.186398812,1.719576094,3.721372111,5.220709756,4.386705204,-0.206494959,3.659728,4.631857196
0,Detroit Red Wings,Ottawa Senators,DET,OTT,2011020005,0,1.233363321,0.742959979,1.842605469,7.932017701,1.642722811,0.343002491,0.680382073,0.240008683,1.745151757,4.68610428,3.648173536,4.35662635,0.609019235,2.124821,1.013129285,0.776595104,3.909338859,7.510963473,1.868524719,5.553973153,-0.044543173,0.992456301,0.240191445,1.433086557,4.099340215,3.895904347,4.242045798,0.0238075,2.834808,4.297357662
0,Columbus Blue Jackets,Nashville Predators,CBJ,NSH,2011020006,1,0.965080395,0.71457733,2.717317299,7.413816433,1.650668873,-0.590546145,0.652626413,0.253071342,1.534558661,4.206455254,3.5517834,4.154743354,-0.538501116,3.386374,1.019134164,0.685483246,4.050766789,6.404991029,1.625121017,3.517933656,-0.076395016,0.620379608,0.242615534,1.14956765,4.036612995,5.207336246,2.883164585,-0.274599555,2.389139,5.37373106
0,Dallas Stars,Chicago Blackhawks,DAL,CHI,2011020008,0,1.149616074,0.690431978,3.679989634,6.696064518,2.178161667,0.048232073,0.57481842,0.167065273,1.702241336,4.247543439,4.585211348,5.286407122,0.153595853,2.333551,1.084041673,0.716975971,2.238836728,7.415893668,1.424359326,3.496949273,0.241746572,0.819117104,0.16055524,1.195597187,3.929969439,4.002613578,3.318113263,0.239948664,2.722004,5.890344063
0,Anaheim Ducks,New York Rangers,ANA,NYR,2011020020,0,0.945905201,0.641739564,3.594367048,6.746507721,1.62769388,-0.390204028,0.619099827,0.257434044,1.985170926,3.942739228,4.190290801,4.511738605,-0.08711295,2.653560744,0.991971011,0.802737663,2.764668892,7.134373745,2.176718415,6.283728156,0.021472201,0.630103581,0.176867425,1.608217375,3.690022872,4.384195848,4.338241883,0.0681401,1.966165,4.985931291
