,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Ottawa Senators,Toronto Maple Leafs,OTT,TOR,2016020001,0,0.913965316,0.722005023,1.925190106,6.740472857,2.20468133,-0.070824742,0.709282329,0.204938637,2.347243999,5.115250391,4.621672866,6.284387543,-0.864053609,2.27983,1.166200481,0.873550945,2.003188832,7.689016344,2.03695172,4.784646355,-0.146856357,0.71706762,0.153129746,2.318654625,4.054153681,4.101059281,4.470255004,-0.002042026,2.668889,4.350153458
0,Chicago Blackhawks,St. Louis Blues,CHI,STL,2016020002,1,1.128668994,0.877664883,1.69319858,7.532238913,1.864617325,0.360069144,0.73490084,0.185914133,1.105465687,4.087736886,4.447773559,2.784402492,0.360706913,2.550151,1.006225836,0.751403423,2.038082396,6.271587751,1.854138285,5.148527736,-0.105793773,0.839172958,0.209576737,1.324566993,4.841130238,4.416630887,3.545620541,0.210121003,2.422245,2.956224799
0,Edmonton Oilers,Calgary Flames,EDM,CGY,2016020003,0,1.197973441,0.831274951,1.827175397,7.424476244,1.532566084,0.249646657,0.81266251,0.199472838,1.295541471,4.749016833,5.623963651,4.622127612,0.389945316,2.389381,1.055565096,0.734893927,2.349605376,6.876178004,1.63683169,4.488065539,-0.076902806,0.733058636,0.221633355,2.020192133,4.493473831,3.883175959,3.532686966,-0.582987313,2.552369,5.06336138
0,San Jose Sharks,Los Angeles Kings,SJS,LAK,2016020004,0,0.968007474,0.683140261,1.733911861,6.285332577,2.480099686,0.002114207,0.841276111,0.280735696,1.371118633,5.327672822,5.032968768,3.30953898,0.241151007,2.399779,0.885933951,0.592215252,2.194907005,7.018612892,1.33399503,6.156339204,-0.180679086,0.660312612,0.23355931,1.885256202,4.266080012,4.665087858,5.757233245,-0.157858663,2.555568955,4.291071811
0,Buffalo Sabres,Montréal Canadiens,BUF,MTL,2016020005,1,0.928331619,0.698604295,1.862104429,7.524942044,1.761334298,-0.497372067,0.541992022,0.109423816,1.761451559,3.665522334,4.279450118,4.571656065,-0.629206729,2.678047,1.091238936,0.767752832,1.849467265,6.987655003,1.947113025,3.565589846,0.338936216,0.831955271,0.198922122,1.259178151,4.241435177,4.532368856,5.85720402,0.595066777,2.448841847,4.61931819
0,New York Rangers,New York Islanders,NYR,NYI,2016020006,0,1.186881239,0.869920848,1.254377504,7.399646092,1.897014493,0.397804687,0.804061304,0.277419005,2.325403938,3.804936006,4.848899687,5.563186817,0.274927215,2.740374,1.008010067,0.768868287,2.427111214,6.88205384,1.876874958,5.427548664,-0.325749045,0.796126328,0.233665035,1.490566997,4.637201572,5.585872494,4.739203528,0.105916876,3.046086641,3.313198
0,Columbus Blue Jackets,Boston Bruins,CBJ,BOS,2016020008,1,1.132562871,0.852396455,2.10450811,7.381865601,2.048355963,0.526877327,0.751357616,0.2261686,1.616884379,4.39000329,4.160718915,3.114064883,0.525251747,2.055534,0.972609314,0.723072657,1.996608688,7.76265795,1.762933975,4.735256432,-0.15236562,0.565547081,0.187280606,1.598963035,4.469638618,4.390093562,3.858647857,0.163314906,2.233999,4.78111115
0,Tampa Bay Lightning,Detroit Red Wings,TBL,DET,2016020009,0,1.235829296,0.905941494,2.356967358,7.399025998,1.662105436,-0.026721921,0.782498152,0.217019354,1.39262842,4.600455667,3.648709738,3.933857421,-0.156526593,2.53755,1.002668795,0.64783372,1.784645183,6.837810621,1.765606716,4.84676863,-0.609628722,0.540269846,0.191833658,2.111246632,3.921908592,3.852899302,3.169480981,-0.295762014,3.044602,4.187770448
0,Florida Panthers,New Jersey Devils,FLA,NJD,2016020010,0,0.911283518,0.690707705,2.232242132,7.146723666,1.493143679,-0.40998102,0.659173195,0.25301682,2.105684583,5.358757894,3.419939284,4.03446105,-0.379381308,2.682064,0.876182763,0.593629757,1.963312347,6.945479667,1.614155632,3.947211636,-0.667091802,0.480073572,0.235014211,1.407562084,4.520243626,3.743974849,3.709468999,-0.405504142,2.816144,4.617879277
0,Pittsburgh Penguins,Washington Capitals,PIT,WSH,2016020007,0,1.386599385,0.955585297,2.753924554,8.276237321,2.0934928,0.482336697,0.870286972,0.197310158,1.524322946,4.667041938,4.754865868,3.997755204,0.337732681,2.712992864,1.258423263,0.959225648,2.189881209,7.017913671,1.717835287,4.132723681,0.843222297,0.869333209,0.18418033,1.365391731,4.654353739,4.543838014,4.599878792,1.009285741,2.070558,5.765671959
