,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Philadelphia Flyers,Pittsburgh Penguins,PHI,PIT,2012020001,1,0.951290164,0.707577335,3.688852633,6.546561986,1.905858347,-0.308253058,0.637383503,0.13916406,2.449220163,4.134251301,5.624955286,5.708426001,-0.667964701,2.794038,1.350207498,0.925553941,2.487638493,7.986467441,2.070040158,5.809698919,0.53787011,1.006905042,0.239302591,2.425076591,4.005399015,4.385872293,4.717647334,0.797805261,2.389988,7.375759844
0,Winnipeg Jets,Ottawa Senators,WPG,OTT,2012020002,1,1.02838691,0.621321752,3.0872697,6.625313787,1.759957621,-0.064215325,0.893618455,0.321165658,2.021471458,4.354136761,4.453826671,4.091621665,-0.153377236,2.79702,0.946405051,0.635518848,2.701833043,7.686374974,1.687398489,4.655702775,0.197345855,0.829289566,0.333857565,2.912442911,5.64585346,3.774080297,5.041268707,0.3387933,2.169487695,6.897336947
0,Los Angeles Kings,Chicago Blackhawks,LAK,CHI,2012020003,1,1.044876116,0.746222478,2.512115384,7.628165475,1.502523331,0.054693618,0.74680547,0.236797685,1.937534316,4.045911559,3.261623826,5.715520741,0.109988955,2.446455,1.143115175,0.845044978,2.506200484,8.043467591,1.416014243,4.253198233,0.828233635,0.804773926,0.222421598,1.48883788,3.593679993,4.61307192,3.190671334,0.916184973,1.942612,7.178381042
0,Boston Bruins,New York Rangers,BOS,NYR,2012020004,0,1.096941804,0.802261629,3.063582736,7.543341743,1.586153716,0.404369525,0.52893576,0.217532254,2.617595852,4.870486181,4.309338245,5.957491396,0.480028804,1.996055,0.910910446,0.744747034,3.008176094,7.485990577,2.59627908,6.023519242,0.315251581,0.647084706,0.155636147,2.46568728,3.887499839,4.306473298,4.968052456,0.334158842,2.050193,5.017974547
0,Montréal Canadiens,Toronto Maple Leafs,MTL,TOR,2012020005,1,1.040163971,0.77473229,3.908423974,7.498238651,2.259308295,0.26053778,0.990550545,0.179961629,1.146181082,3.379014006,4.404636068,3.4660093,0.200824548,2.587798,1.143420573,0.938335744,3.559289161,6.536518637,2.097249439,6.736787717,0.073018213,0.788849195,0.174704505,2.473427438,3.336595082,5.681511249,7.388456148,0.100859901,2.693077,5.289834443
0,New York Islanders,New Jersey Devils,NYI,NJD,2012020006,1,1.183189475,0.760791105,2.4421049,7.756708262,1.94025382,-0.264482453,0.503542454,0.210415829,2.426067237,3.331720634,5.06911067,3.652484884,-0.255920734,2.496566,0.941452857,0.549699288,2.838215237,6.612837187,1.034879404,4.571460225,-0.435625906,0.508753185,0.138548728,1.67802126,3.745514452,3.674945615,3.01675537,-0.149469897,2.219251,5.746288201
0,Tampa Bay Lightning,Washington Capitals,TBL,WSH,2012020007,0,1.32938578,0.846461447,2.944628617,6.62641032,1.649147018,0.021071127,0.821393373,0.176446149,2.485165496,3.667295081,4.910895485,4.465095155,-0.114633744,2.898366,1.318042917,0.838047767,2.30208628,6.916943184,1.925995726,4.748952441,0.1719634,0.608991209,0.295838323,1.672609881,3.80897295,5.116529881,3.343938754,0.05648853,2.58468,5.07121267
0,Florida Panthers,Carolina Hurricanes,FLA,CAR,2012020008,0,0.766155484,0.661827762,2.422945925,7.03977332,1.482425215,-1.282291186,0.593835839,0.129542621,1.635303958,3.09925362,4.607745041,4.31927782,-1.05625755,3.287814,1.073745946,0.756519912,2.433658509,8.265811813,1.578815121,4.482131914,-0.441149315,0.671953616,0.203945369,1.621503084,4.242140543,4.45001695,3.850152168,-0.175394002,2.981818826,4.016533801
0,St. Louis Blues,Detroit Red Wings,STL,DET,2012020009,0,1.062186512,0.7120463,2.501591503,6.694799802,1.594968649,-0.028691684,0.675339536,0.166307227,1.738110252,3.712474871,5.153792772,3.387051625,0.023192078,2.141319,1.036602324,0.713580619,2.390134886,7.32033084,1.390010059,4.23237172,0.006058251,0.632321134,0.160803651,1.836535917,3.871037959,3.709126521,3.180156621,0.065135902,2.497132191,5.123770663
0,Nashville Predators,Columbus Blue Jackets,NSH,CBJ,2012020010,1,0.930288717,0.616666908,3.227875095,6.110785043,1.91969311,-0.291351578,0.596432247,0.175341508,1.29170787,3.837532772,4.492812995,3.682514713,-0.288327247,2.430674,0.996514453,0.676770984,3.553443528,6.481379196,1.880651771,6.201910807,-0.051263323,0.640525163,0.208471943,1.086947482,3.913247545,3.616338817,3.834152255,-0.326914651,2.000946,5.048576777
