,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Tampa Bay Lightning,New York Rangers,TBL,NYR,2008020001,1,1.038968266,0.766836879,4.019443714,7.478068043,1.428541364,-0.44109282,0.783432378,0.140102144,2.864778829,3.498772355,4.65312317,2.608322561,-0.249186065,3.115095514,0.943263656,0.656560293,3.056660344,7.753721328,1.599202712,6.691446488,-0.597397273,0.65502298,0.155059909,2.134142972,4.100934154,3.265492366,4.821982774,-0.244988881,2.427297,5.44968065
0,Ottawa Senators,Pittsburgh Penguins,OTT,PIT,2008020002,1,1.02661888,0.724491616,3.856859042,7.268254306,1.532301216,-0.276316072,0.519238479,0.157663719,1.955057687,3.378320886,4.565269657,4.868645704,-0.837052503,2.907016209,1.376365205,0.884916614,3.557002104,7.481103075,1.565187317,4.784091801,-0.022068724,0.627496284,0.197988463,1.561495456,2.930985824,5.62944754,4.199152817,0.311495989,2.547565196,5.596393416
0,New York Rangers,Tampa Bay Lightning,NYR,TBL,2008020003,0,0.943263656,0.656560293,3.056660344,7.753721328,1.599202712,-0.597397273,0.65502298,0.155059909,2.134142972,4.100934154,3.265492366,4.821982774,-0.244988881,2.427297,1.038968266,0.766836879,4.019443714,7.478068043,1.428541364,5.44968065,-0.44109282,0.783432378,0.140102144,2.864778829,3.498772355,4.65312317,2.608322561,-0.249186065,3.658464138,6.691446488
0,Pittsburgh Penguins,Ottawa Senators,PIT,OTT,2008020004,1,1.376365205,0.884916614,3.557002104,7.481103075,1.565187317,-0.022068724,0.627496284,0.197988463,1.561495456,2.930985824,5.62944754,4.199152817,0.311495989,2.547565196,1.02661888,0.724491616,3.856859042,7.268254306,1.532301216,5.596393416,-0.276316072,0.519238479,0.157663719,1.955057687,3.378320886,4.565269657,4.868645704,-0.837052503,2.618441315,4.784091801
0,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,2008020005,1,1.402075657,1.03264211,2.066858649,9.234198831,1.036521423,0.462847684,1.126083694,0.262394471,1.829817244,4.874682362,3.058938931,3.554580318,0.231233252,3.087073,1.282143667,0.768674292,2.548990382,7.655701579,1.923737604,3.834669784,-0.376157825,0.886209759,0.234675879,2.032592378,4.644674943,4.244397234,3.921836727,-0.148801201,3.258718,3.821027644
0,Colorado Avalanche,Boston Bruins,COL,BOS,2008020006,1,1.129945563,0.671614238,3.234901415,7.467222215,1.802533742,-0.63380798,0.532659499,0.178508197,1.453549511,3.27585208,5.299541084,2.710528871,-0.520861312,2.859029,1.366268985,0.941842291,2.512691564,7.657859217,1.546890601,4.451467107,0.857507357,0.747017782,0.256052117,2.405582781,4.026194389,4.700400083,4.531142099,0.651624449,2.098921,4.174963756
0,Vancouver Canucks,Calgary Flames,VAN,CGY,2008020007,0,1.104768987,0.86559041,3.757609522,6.824522355,1.958489929,0.263556386,0.807688189,0.210389092,4.118774112,4.289415173,3.421622454,3.705342853,0.259454665,2.338826,1.299696164,0.87165792,3.697818118,7.865507464,1.591584867,3.657067595,0.006400103,0.740116619,0.160205249,3.923056065,4.245416877,2.621949771,4.558753863,0.071774062,2.838399,3.812334987
0,San Jose Sharks,Anaheim Ducks,SJS,ANA,2008020008,0,1.252075147,0.881487115,2.482451927,8.064819064,1.415023015,0.224272219,0.962741295,0.237741927,2.380236758,4.803083761,3.739408983,3.830474177,0.236534336,2.441384,1.069201172,0.766584439,4.262752854,6.92416429,1.287161301,5.68325375,-0.068760977,0.686656409,0.27323079,3.278426669,4.293170343,3.350995072,3.75344793,0.168820601,3.099955,5.933461258
0,New Jersey Devils,New York Islanders,NJD,NYI,2008020009,0,1.233754908,0.871541404,2.847238571,8.659395662,1.14638807,0.299952453,0.674603681,0.132354471,2.242058552,3.518041083,4.0854782,3.106295956,0.524187375,2.415108,1.019961058,0.68421241,2.586014884,7.668692502,2.314701545,4.228421506,-0.708424524,0.581516425,0.247469741,2.10325762,3.683599663,5.19731102,4.702356113,-0.960783386,3.373563,4.052556493
0,New York Rangers,Chicago Blackhawks,NYR,CHI,2008020010,0,0.943263656,0.656560293,3.056660344,7.753721328,1.599202712,-0.597397273,0.65502298,0.155059909,2.134142972,4.100934154,3.265492366,4.821982774,-0.244988881,2.427297,1.212506313,0.965622737,3.309253688,8.292558298,1.330851647,3.526107577,0.350015771,0.75380174,0.248729047,2.05659599,4.462354202,3.780474054,3.661909439,0.369714465,2.52662,6.691446488
0,Carolina Hurricanes,Florida Panthers,CAR,FLA,2008020011,0,1.048529845,0.838185648,1.921687963,7.38705517,1.739975021,0.023209396,0.782275626,0.255128545,2.337776925,4.48627065,4.839995022,3.959520157,0.033905413,2.443961,1.127176204,0.751277786,2.351403338,7.200164478,1.538347395,4.238829816,0.053732923,0.877210587,0.300953425,1.942936738,4.970560181,4.643306131,3.92176375,0.365779469,2.490937,4.836120822
0,Buffalo Sabres,Montréal Canadiens,BUF,MTL,2008020012,0,1.200187905,0.937374262,3.262674494,8.217791828,1.742347675,-0.043516795,0.852759574,0.157506586,2.542365032,3.321931394,3.93711159,2.82683881,-0.018927983,2.52656,1.111890805,0.811421694,3.424788614,7.217806056,1.740641095,5.38989878,-0.082538305,0.870285224,0.196944187,2.734481422,3.541727451,5.668821616,4.528202957,-0.033284176,2.826459,3.82622355
0,Atlanta Thrashers,Washington Capitals,ATL,WSH,2008020013,0,1.195220439,0.891407692,2.832820319,7.392592361,1.422107013,-0.369667227,0.773198418,0.244067619,2.856509644,3.883845579,4.772713278,3.640170041,-0.007796472,3.063732,1.36765603,0.883353568,2.781243391,8.549327336,1.407100593,3.940657758,0.137849604,0.681985857,0.310597236,2.555000216,4.070997665,4.803912076,4.427884375,0.357686855,2.839676277,3.100705168
0,St. Louis Blues,Nashville Predators,STL,NSH,2008020014,0,1.511483626,0.883113474,2.687411075,7.626198837,1.553977711,-0.263235953,0.450332449,0.089633346,1.960753109,2.955698675,4.478333259,3.389182515,-0.45806828,3.181124,1.082408322,0.722433629,2.490338849,7.115117892,1.536577911,3.781859029,-0.184582423,0.71126206,0.272823068,2.117279364,4.213187005,3.996793416,4.385376239,-0.168201857,2.93172,3.927134127
0,Dallas Stars,Columbus Blue Jackets,DAL,CBJ,2008020015,1,1.199946109,0.819740945,3.885605911,7.408344028,1.383029059,-0.188417164,0.62970609,0.141561061,2.617451262,3.843057217,4.349694027,5.714751506,-0.069861999,2.814721,1.067985856,0.751814458,4.168975388,7.651762939,1.469799036,5.429813725,0.169060314,0.649140377,0.14580621,3.035528162,3.513287952,3.937895528,4.947509954,0.128334654,3.829787,5.634180535
0,Toronto Maple Leafs,Montréal Canadiens,TOR,MTL,2008020016,1,1.282143667,0.768674292,2.548990382,7.655701579,1.923737604,-0.376157825,0.886209759,0.234675879,2.032592378,4.644674943,4.244397234,3.921836727,-0.148801201,3.38563514,1.111890805,0.811421694,3.424788614,7.217806056,1.740641095,5.38989878,-0.082538305,0.870285224,0.196944187,2.734481422,3.541727451,5.668821616,4.528202957,-0.033284176,2.858919,3.834669784
0,Ottawa Senators,Detroit Red Wings,OTT,DET,2008020017,1,1.05910682,0.747418566,3.561199307,7.359024942,1.525096796,-0.229365287,0.519238479,0.157663719,1.955057687,3.378320886,4.565269657,4.868645704,-0.837052503,3.02978,1.402075657,1.03264211,2.066858649,9.234198831,1.036521423,3.821027644,0.462847684,1.126083694,0.262394471,1.829817244,4.874682362,3.058938931,3.554580318,0.231233252,3.087073,5.077307413
0,New York Islanders,St. Louis Blues,NYI,STL,2008020018,0,1.019961058,0.68421241,2.586014884,7.668692502,2.314701545,-0.708424524,0.581516425,0.247469741,2.10325762,3.683599663,5.19731102,4.702356113,-0.960783386,3.373563,1.741081478,0.847469565,2.578942756,7.318392943,1.491256622,4.640439983,-0.252611319,0.450332449,0.089633346,1.960753109,2.955698675,4.478333259,3.389182515,-0.45806828,2.40754,4.228421506
