,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Anaheim Ducks,Los Angeles Kings,ANA,LAK,2007020002,0,1.005629539,0.716709575,4.39722202,6.771802024,1.271229383,0.113903363,0.656217635,0.185107079,3.247395265,3.317792195,2.702984726,2.754033308,0.21513679,2.060367,1.15405498,0.853145713,2.903607509,6.901865384,1.490378985,5.461174714,-0.603521221,0.652120963,0.222070238,2.205125872,4.172732249,4.221031783,2.707335619,-0.512981831,3.539426344,4.849165592
0,Carolina Hurricanes,Montréal Canadiens,CAR,MTL,2007020003,1,1.351723106,0.883282752,2.946646916,8.712962539,1.452294845,-0.035549681,0.584330692,0.086895525,3.048715441,3.746838902,4.579249816,4.738886846,-0.081183825,2.747998,1.196634047,0.915688998,2.836001183,7.602350772,1.849413553,5.044954168,-0.008618271,0.907835888,0.283050331,2.173831355,4.100901468,5.092404123,4.82655629,0.111179734,2.322162,4.533627093
0,Detroit Red Wings,Anaheim Ducks,DET,ANA,2007020004,0,1.106571812,0.869146848,2.735989154,8.406307007,1.120238935,0.566335058,1.011478109,0.231984441,1.843895113,4.907411142,2.765318528,2.664126026,0.550962491,2.14462,0.974202332,0.706769978,4.524667163,6.708687741,1.240956881,4.883783779,0.120620412,0.614146409,0.17323955,3.039199244,3.233092951,2.657701832,2.96149769,-0.054676081,2.44052,4.098142521
0,Toronto Maple Leafs,Ottawa Senators,TOR,OTT,2007020005,1,1.060950899,0.798686157,2.923707111,7.90671826,1.526925373,-0.278764274,0.887021436,0.227153189,2.766407721,4.211969801,4.322288271,3.687860566,0.000891438,3.918317,1.277298388,0.954614921,3.448775399,7.506220041,1.397347864,4.526449786,0.216229821,0.894943625,0.270822299,2.028232013,4.876121578,4.240394318,4.493572091,0.459764164,2.920422271,4.393964587
0,Colorado Avalanche,Dallas Stars,COL,DAL,2007020006,0,1.287479449,0.806903305,2.827262594,7.307673388,1.329495151,0.163808985,0.568596417,0.201286288,1.679602926,3.406130311,4.872071344,2.827385118,0.201496878,2.573872,1.042101436,0.813129901,3.863186827,6.688118667,1.208520905,4.560628063,0.000159832,0.864367359,0.202275614,1.920469139,4.105628835,3.255344699,3.223012055,0.24661967,2.314996,2.164672522
0,New York Rangers,Florida Panthers,NYR,FLA,2007020007,0,1.122376109,0.703935856,3.647356938,7.928646836,1.709011904,0.044520357,0.622863411,0.213437984,2.071255334,3.966769843,3.70350802,4.775248771,0.132176917,2.230069,0.997273153,0.702210321,1.867267746,7.919739436,1.539815843,3.455551893,-0.100818416,0.609243261,0.182307759,2.665916088,3.705315575,3.774389213,4.084208694,-0.186377408,2.679435,5.551842811
0,Ottawa Senators,Toronto Maple Leafs,OTT,TOR,2007020008,0,1.296574163,0.97274668,3.621053882,7.668401906,1.398770984,0.225742421,0.852878073,0.257378513,2.084644969,4.664194563,4.172887662,4.462581046,0.422480384,2.920422271,1.036042594,0.787287755,3.428571004,7.846084171,1.527840352,4.592263614,-0.286924881,0.857399287,0.232059995,2.667940734,4.169556675,4.124706048,3.624922984,-0.084551658,2.736168,4.610731923
0,Tampa Bay Lightning,New Jersey Devils,TBL,NJD,2007020009,0,1.205055496,0.796376915,2.58547291,7.918934426,1.533099138,-0.52085421,0.52123423,0.148083064,2.649177261,2.735754795,4.330045232,4.685224825,-0.490707825,3.036227,0.91349816,0.682281372,2.309240285,8.307432326,1.395685866,3.373530632,-0.262943568,0.613813521,0.177516315,1.777037537,3.050258576,3.403350958,3.078825863,0.192751909,2.174734,4.001031049
0,Nashville Predators,Colorado Avalanche,NSH,COL,2007020010,0,1.116545488,0.814780492,2.999238747,7.20157892,1.231035272,-0.102336409,0.793316376,0.19677769,2.207832112,4.510964247,3.410426995,4.230466682,0.049070534,2.89751,1.287479449,0.806903305,2.827262594,7.307673388,1.329495151,2.164672522,0.163808985,0.568596417,0.201286288,1.679602926,3.406130311,4.872071344,2.827385118,0.201496878,1.997158852,3.468855848
0,Minnesota Wild,Chicago Blackhawks,MIN,CHI,2007020011,0,1.208776035,0.73409224,2.57463053,6.831067493,1.595745967,-0.115625616,0.679515493,0.199600515,1.608153809,3.123836715,3.380701921,2.409192025,0.033420728,2.30591,1.172900368,0.803994785,4.403515682,6.964512914,1.248807786,2.572655053,-0.084799413,0.816236993,0.208539777,2.828058194,3.813609851,3.757306746,3.64893274,0.413258818,2.634916,2.580808229
0,Edmonton Oilers,San Jose Sharks,EDM,SJS,2007020013,0,1.276015072,0.726132215,2.026146761,6.855664578,1.648411273,-0.527125323,0.540359784,0.255747837,2.902489984,3.702374967,4.312181044,2.23200298,-0.413296886,3.051021,1.082052226,0.819822614,2.269143952,7.797334183,1.759321234,5.21216523,-0.111572628,0.66801403,0.103428589,3.0356449,3.048165392,3.589473213,3.566225529,0.12031616,2.144298,2.825043477
0,Calgary Flames,Philadelphia Flyers,CGY,PHI,2007020012,1,1.119035854,0.792490561,3.279027025,6.977504319,1.430048414,0.20133747,0.667380373,0.209454336,3.281513076,3.783509193,2.578635455,4.716584293,0.145993204,2.687392,1.153739653,0.926310575,6.254799928,7.628251248,1.36725771,3.519486248,-0.414282248,0.740497465,0.183122942,2.508737691,3.23451509,5.123949129,3.688252915,0.214928382,2.593904,3.343582696
0,Phoenix Coyotes,St. Louis Blues,PHX,STL,2007020014,0,1.033789296,0.698969631,3.417676094,7.096446671,1.520089425,-0.220711752,0.602302077,0.208519256,3.351218747,4.750379709,4.371319384,4.608854637,-0.222282994,2.87936508,1.023107191,0.737224831,3.164404096,6.919065844,1.462089035,4.835081386,-0.359596206,0.660483791,0.12161503,2.6706218,3.141407123,3.680830664,3.655723652,-0.259243305,2.4061,4.179260834
0,Carolina Hurricanes,Pittsburgh Penguins,CAR,PIT,2007020015,0,1.346377183,0.881458662,2.751668528,8.379431253,1.46929349,-0.116945198,0.648815214,0.073936314,2.775998408,3.996740033,4.715117494,5.144096362,-0.008424833,2.747998,1.321746214,0.855617201,3.642703982,6.891034364,1.527762605,4.074472685,0.104053368,0.667089014,0.15114441,1.638454021,3.082618914,4.839910199,2.870082956,-0.072986113,2.537479552,4.27011289
0,Columbus Blue Jackets,Anaheim Ducks,CBJ,ANA,2007020016,0,0.988073164,0.716644876,3.921579104,7.578013629,1.305323763,-0.164821801,0.494842192,0.135235508,3.103687629,3.737399511,3.384896992,3.611996173,-0.18097778,2.250163,0.974202332,0.706769978,4.524667163,6.708687741,1.240956881,4.883783779,0.120620412,0.614146409,0.17323955,3.039199244,3.233092951,2.657701832,2.96149769,-0.054676081,2.44052,4.275457441
0,Buffalo Sabres,New York Islanders,BUF,NYI,2007020017,1,1.362429598,0.896859453,2.989971152,8.032724035,1.49809851,-0.012946736,0.893196981,0.179803131,1.80979752,3.677984338,3.873692124,2.743549602,0.095761491,2.641754,1.048607507,0.638841719,2.866487099,8.268863298,1.499022546,4.193638926,-0.545747621,0.533113759,0.139896401,2.20733429,3.647937453,4.405488959,3.957560741,-0.262066156,2.81623,3.546411093
0,Atlanta Thrashers,Washington Capitals,ATL,WSH,2007020018,1,0.985348235,0.757551289,2.84302392,7.009539791,1.238695899,-0.52641949,0.449510252,0.079677822,2.25593192,2.663028176,4.654612376,3.393323625,-0.465772449,2.903834,1.115708707,0.790335851,2.976391376,7.410424675,1.670864614,4.297984479,0.009715491,0.713460618,0.226071265,2.386387218,3.863610702,3.702186405,3.732468095,0.274115549,2.674375,3.29589783
