,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Toronto Maple Leafs,Montréal Canadiens,TOR,MTL,2015020001,1,0.916041502,0.729775086,1.563560203,7.759823974,1.687192993,-0.39343481,0.645524089,0.134688236,1.948376643,4.185695832,3.963133477,5.278158408,-0.416617657,2.878748,0.962578678,0.830368319,1.633642298,7.561242827,1.723793975,4.031746532,-0.119009637,0.749235515,0.124668155,2.660654259,3.819770763,4.468264413,5.2724163,-0.368405671,2.062053,4.889628672
0,Chicago Blackhawks,New York Rangers,CHI,NYR,2015020002,1,1.008956493,0.735002678,1.650187418,7.095083128,1.644619691,-0.27598037,0.893829955,0.215023358,1.284132382,4.391200044,4.204004478,1.708848669,0.124226626,2.365582,1.00008643,0.788210338,1.941296101,7.07137209,2.176525791,6.452748253,0.220642474,0.761112706,0.248457402,1.809122928,3.756048553,5.135142749,4.558289883,0.448804934,2.481201,4.513509036
0,Calgary Flames,Vancouver Canucks,CGY,VAN,2015020003,1,0.984439148,0.718201464,2.262894826,6.99188987,1.915501856,-0.270762655,0.782573805,0.284769377,1.425339838,5.002100876,5.423152339,2.53100263,-0.330160276,2.691617541,0.914333223,0.694947241,2.595746507,7.146350365,1.619268672,3.816860289,-0.381401469,0.597165587,0.152711756,1.45972545,3.619582525,4.123609106,3.424451391,-0.454303523,2.714044935,5.220646593
0,Los Angeles Kings,San Jose Sharks,LAK,SJS,2015020004,1,0.973422959,0.699142687,2.133574767,7.629597917,1.346577334,0.380430311,0.625563352,0.217223733,3.11111936,4.983784673,4.06407161,4.754428799,-0.236570941,2.215897,1.177477235,0.748897434,2.030638122,6.713932112,2.375005891,4.47267835,0.014788856,0.809963051,0.293989203,1.468564998,5.052463977,4.389138436,3.432262085,0.277719253,2.266324,6.422812771
0,Boston Bruins,Winnipeg Jets,BOS,WPG,2015020005,1,1.015831198,0.875390967,2.647095929,7.114700634,2.0969519,0.047932858,0.689893655,0.140320716,2.020795608,5.029841691,3.869386637,4.63434243,-1.074117,2.56114,1.085945707,0.742705171,2.178721775,6.876328452,1.576257601,5.136219695,-0.140689391,0.556009438,0.228317505,2.514764816,4.372330051,4.602400825,4.78959704,-0.117522713,2.780386,5.754033634
0,Buffalo Sabres,Ottawa Senators,BUF,OTT,2015020006,1,0.887562513,0.691857026,1.715171622,7.350277476,1.552269976,-0.468259893,0.588993655,0.152246363,2.179290897,3.792491294,4.510583729,4.768995794,-0.297791213,2.416931367,0.947171883,0.744867188,1.990334032,6.556235955,1.722288488,4.903909483,-0.068823185,0.659615986,0.232402104,2.032450859,4.155681643,4.777500026,5.961869907,0.225827199,2.778151,5.087786281
0,Tampa Bay Lightning,Philadelphia Flyers,TBL,PHI,2015020007,0,1.013207619,0.763462939,2.080585713,6.781488494,1.737925899,0.19559717,0.674220388,0.218481538,1.532546311,4.311541521,3.758906649,3.386344531,0.239365495,2.058788,1.106066363,0.689864561,2.438407328,7.225168059,2.098780272,5.583548023,-0.08439643,0.497814289,0.182706418,2.521612408,4.555637878,4.813546678,6.161543037,-0.04533707,2.51394,4.513900477
0,St. Louis Blues,Edmonton Oilers,STL,EDM,2015020008,0,1.10497397,0.678643532,2.587408222,6.435482809,1.660402912,0.082780207,0.69360577,0.242348335,1.872806182,5.160862691,4.44396033,4.294309674,0.170478339,2.068051,1.04502593,0.628084917,1.859700444,6.528681839,1.855658574,5.041245326,-0.803365075,0.458387274,0.162023015,1.778055579,3.884469684,5.008974276,4.293164404,-0.562831924,2.550564,5.266541345
0,Nashville Predators,Carolina Hurricanes,NSH,CAR,2015020009,0,0.843061288,0.675414826,2.168200222,7.018778539,2.167387473,-0.010595828,0.846691608,0.289399321,1.739909306,4.879909333,4.965254583,4.393095048,0.097536448,2.479869,0.895167424,0.634218322,1.627450171,6.819031601,1.426282824,4.214332643,-0.3838185,0.611137399,0.236454987,1.017995335,4.966520095,3.412763422,3.55654417,-0.495315526,2.409427,5.362379513
0,Dallas Stars,Pittsburgh Penguins,DAL,PIT,2015020010,0,1.169640188,0.950146488,2.023475458,8.160985796,1.927833756,0.142758971,0.861774051,0.177415442,1.763480021,3.826909511,4.674175291,4.495119686,0.290093036,2.667286,1.08866353,0.853145732,2.270029385,7.942014037,1.732406385,6.07036431,0.295178934,0.789156529,0.185648459,1.621458023,4.617502779,4.328519197,4.215368591,0.489235331,2.287332,3.850634814
