,homeTeam,awayTeam,homeAbbrev,awayAbbrev,GamePK,Winner,F_home_assists,F_home_goals,F_home_pim,F_home_shots,F_home_blocked,F_home_pm,D_home_assists,D_home_goals,D_home_pim,D_home_shots,D_home_blocked,D_home_hits,D_home_pm,G_home_GAA,F_away_assists,F_away_goals,F_away_pim,F_away_shots,F_away_blocked,F_away_hits,F_away_pm,D_away_assists,D_away_goals,D_away_pim,D_away_shots,D_away_blocked,D_away_hits,D_away_pm,G_away_GAA,F_home_hits
0,Los Angeles Kings,Philadelphia Flyers,LAK,PHI,2017020012,0,1.03545712,0.823358546,1.756269935,7.9419575,1.583573448,0.248324854,0.900175428,0.308978062,2.34317174,4.490497865,4.421505003,6.296074526,0.497685187,2.39864,1.22567664,0.787025656,1.585866535,6.829714192,1.861867907,3.483877607,0.05928606,0.727894601,0.273861852,2.371733408,5.409942602,4.439714607,5.857022672,0.362105655,2.599361,5.351973822
0,Columbus Blue Jackets,New York Islanders,CBJ,NYI,2017020013,0,1.021812911,0.745007035,1.780550595,7.581382676,2.027126302,0.124602115,0.714039446,0.272463282,0.924620098,5.456706564,4.689984665,3.49961774,0.125366324,2.423581,1.342260256,0.87537674,1.351607424,6.707762548,2.016228887,4.118135694,-0.387713868,0.844050657,0.21958185,1.36874587,5.238423849,5.090999545,4.915284171,-0.179797103,3.505591784,4.518971302
0,Tampa Bay Lightning,Florida Panthers,TBL,FLA,2017020014,0,1.383136759,0.870706622,1.890517827,7.478233521,2.051627155,0.4888028,0.838384941,0.306779165,1.768627619,5.136788381,4.06102874,4.501671149,0.679497216,2.619482,1.185448889,0.804735794,2.100748079,8.591191801,2.144110408,4.20025878,-0.299151928,0.68610668,0.269826371,2.242271706,4.712217022,4.211304326,4.011384441,-0.056401881,2.472066,4.729151694
0,Dallas Stars,Vegas Golden Knights,DAL,VGK,2017020015,1,0.973314157,0.805587037,2.168027507,7.680710846,2.144686256,-0.09318316,0.712288221,0.18590593,1.880754421,4.32706281,4.608321489,5.039890148,0.351421016,2.527099936,1.272252282,0.924948516,1.420289934,7.876072775,1.811059821,4.305175829,0.315229506,0.806998842,0.187635993,1.418658787,4.085052547,5.203607624,4.343725457,0.28597181,2.244333,5.158303388
0,New Jersey Devils,Colorado Avalanche,NJD,COL,2017020019,0,1.115501745,0.894426467,1.704947713,7.626301249,1.99673644,-0.081502894,0.585140885,0.163799435,2.454086302,4.300351562,4.56446042,4.682617888,-0.211306699,2.93279,1.220772193,0.90739254,1.389360943,7.26361821,1.967826618,3.126130648,-0.227136587,0.757511855,0.273611004,2.309847042,4.21996731,5.229301388,5.182360279,0.234117136,2.84803,4.418964796
0,Toronto Maple Leafs,New York Rangers,TOR,NYR,2017020016,0,1.136866672,0.947941622,1.458134871,8.048143681,1.788903416,0.417058119,0.987227978,0.194525541,1.617312989,4.255562593,3.967901457,3.669505279,-0.101593789,2.808269,1.055425065,0.911332863,1.386929861,7.906934788,1.904492929,3.546023784,-0.614865823,0.695068514,0.122392071,1.964100476,4.919129194,4.677575769,4.281986019,-0.492745059,3.01454641,4.11588527
0,Ottawa Senators,Detroit Red Wings,OTT,DET,2017020017,1,1.144099013,0.652236757,1.425327696,6.771408567,2.414264577,-0.367820152,0.765305549,0.251257047,1.902395006,4.878081222,4.793009194,6.439036475,-0.533377927,3.322532,1.034013957,0.726939394,2.221968411,7.215227808,2.057370572,4.838253699,-0.324153025,0.603149654,0.191411135,1.362902901,4.097323401,4.167126477,3.213909213,-0.309206427,2.850681,4.026610319
0,Florida Panthers,Tampa Bay Lightning,FLA,TBL,2017020018,0,1.185448889,0.804735794,2.100748079,8.591191801,2.144110408,-0.299151928,0.68610668,0.269826371,2.242271706,4.712217022,4.211304326,4.011384441,-0.056401881,2.985797,1.383136759,0.870706622,1.890517827,7.478233521,2.051627155,4.729151694,0.4888028,0.838384941,0.306779165,1.768627619,5.136788381,4.06102874,4.501671149,0.679497216,2.619482,4.20025878
0,New York Islanders,Buffalo Sabres,NYI,BUF,2017020020,0,1.342260256,0.87537674,1.351607424,6.707762548,2.016228887,-0.387713868,0.844050657,0.21958185,1.36874587,5.238423849,5.090999545,4.915284171,-0.179797103,3.194392,0.863449396,0.704577371,1.662890998,7.445471022,1.954189928,4.067950587,-1.115928002,0.518663885,0.085212494,1.86230583,4.278175472,3.92163849,4.397926645,-0.94254468,3.268308483,4.118135694
0,Pittsburgh Penguins,Nashville Predators,PIT,NSH,2017020021,0,1.260562487,0.833692094,1.93711497,7.32325671,1.945942467,-0.208801187,0.781974541,0.239861542,1.617484318,5.248819371,4.377669529,3.978312634,0.041005206,2.919904,1.106854497,0.836248426,3.111435619,7.234017414,2.288129028,4.947776668,0.478099104,0.804559817,0.283091333,1.593751209,5.09448153,3.837923756,4.189134417,0.357376697,2.445434,5.898875553
0,Washington Capitals,Montréal Canadiens,WSH,MTL,2017020022,0,1.128563236,0.869885296,2.445931589,6.71722029,2.000000506,-0.12419504,0.817850258,0.229058978,1.620787979,3.979884655,4.541373519,3.633812645,0.564157869,2.992372,0.922966793,0.675156876,2.256955491,7.920442386,1.97629062,4.657353779,-0.592435927,0.558389129,0.24863393,1.113118683,4.979050152,4.794304383,4.741716284,-0.797181767,3.157806104,5.274640651
0,Carolina Hurricanes,Minnesota Wild,CAR,MIN,2017020023,0,0.999316492,0.686097959,1.196193903,7.39832775,1.370605015,-0.592315667,0.667859295,0.197520947,1.065616464,5.379532138,4.162267085,3.553856774,-0.344008419,3.175608,1.115578669,0.891403146,1.714544137,7.726335109,2.380389392,3.646309676,0.25334136,1.004462322,0.221606289,1.656554536,3.979357195,4.25660259,2.862641191,0.033299299,2.84899,4.021195347
0,St. Louis Blues,Dallas Stars,STL,DAL,2017020024,0,1.036887052,0.664678919,1.719828579,7.204825027,1.853942797,0.019668537,0.709324774,0.285048355,1.2781792,5.257805379,5.220001431,3.412068972,0.251100215,2.7495,0.973314157,0.805587037,2.168027507,7.680710846,2.144686256,5.158303388,-0.09318316,0.712288221,0.18590593,1.880754421,4.32706281,4.608321489,5.039890148,0.351421016,2.561333,5.677495446
0,Chicago Blackhawks,Columbus Blue Jackets,CHI,CBJ,2017020025,0,1.07293402,0.800830767,1.831654088,7.65749708,1.875299103,-0.229153761,0.720150594,0.200149115,1.129232476,5.612093113,4.750086078,2.926040419,-0.188036207,2.273445,1.021812911,0.745007035,1.780550595,7.581382676,2.027126302,4.518971302,0.124602115,0.714039446,0.272463282,0.924620098,5.456706564,4.689984665,3.49961774,0.125366324,3.318025,4.245763432
0,Arizona Coyotes,Vegas Golden Knights,ARI,VGK,2017020026,1,0.934974081,0.642664844,1.806529153,7.039230011,2.062335214,-0.643126156,0.720548826,0.263536967,1.321685473,4.028881387,4.564447224,4.452666059,-0.530854637,2.239222,1.272252282,0.924948516,1.420289934,7.876072775,1.811059821,4.305175829,0.315229506,0.806998842,0.187635993,1.418658787,4.085052547,5.203607624,4.343725457,0.28597181,2.244333,5.227099483
0,Calgary Flames,Winnipeg Jets,CGY,WPG,2017020027,0,1.087148771,0.639381711,2.213613516,7.567681455,1.482263237,-0.329360094,0.668015548,0.223788609,1.707457624,5.5413493,4.175646726,3.249445042,-0.301210982,2.651539,1.232767653,0.912914098,1.419278626,7.457444727,2.163318153,5.224682196,0.440215933,0.806123627,0.191327432,1.914752005,4.847689618,4.519348703,4.181096708,0.521899489,3.241428,4.956167742
0,Vancouver Canucks,Edmonton Oilers,VAN,EDM,2017020028,0,1.09535468,0.872037318,2.306661611,7.045314809,1.444217824,-0.39012222,0.611040721,0.127011965,1.795124675,4.592721524,4.990705642,5.635887053,-0.318765963,2.706727,1.148381123,0.736780829,1.956370776,7.390376953,1.531528157,5.184316104,-0.211237972,0.605908869,0.199031409,1.878432536,5.728726992,5.388046342,5.943986179,0.205183463,3.130320229,2.986717663
0,Anaheim Ducks,Philadelphia Flyers,ANA,PHI,2017020029,1,1.121004225,0.716743916,2.229648015,6.950489653,2.169388694,-0.031910635,0.671783809,0.170294795,1.884559745,4.168257778,4.713963637,4.233484329,0.072781141,2.432563,1.22567664,0.787025656,1.585866535,6.829714192,1.861867907,3.483877607,0.05928606,0.727894601,0.273861852,2.371733408,5.409942602,4.439714607,5.857022672,0.362105655,2.664552,5.48227118
0,San Jose Sharks,Los Angeles Kings,SJS,LAK,2017020030,1,1.123492997,0.822630387,1.623987719,7.09262254,2.336260957,-0.04865012,1.014317503,0.232405802,1.381337904,5.38420304,4.810180818,3.433186077,0.052167544,2.592170748,1.03545712,0.823358546,1.756269935,7.9419575,1.583573448,5.351973822,0.248324854,0.900175428,0.308978062,2.34317174,4.490497865,4.421505003,6.296074526,0.497685187,2.39864,3.409257652
0,New York Rangers,Montréal Canadiens,NYR,MTL,2017020031,0,1.055425065,0.911332863,1.386929861,7.906934788,1.904492929,-0.614865823,0.695068514,0.122392071,1.964100476,4.919129194,4.677575769,4.281986019,-0.492745059,2.9807,0.922966793,0.675156876,2.256955491,7.920442386,1.97629062,4.657353779,-0.592435927,0.558389129,0.24863393,1.113118683,4.979050152,4.794304383,4.741716284,-0.797181767,3.11075,3.546023784
0,Boston Bruins,Colorado Avalanche,BOS,COL,2017020032,1,1.394188776,0.897803554,1.934714664,7.711737167,1.756282732,0.248147308,0.771124153,0.199391341,2.552163458,4.499508143,4.046367086,5.396056819,0.376652777,2.363632,1.220772193,0.90739254,1.389360943,7.26361821,1.967826618,3.126130648,-0.227136587,0.757511855,0.273611004,2.309847042,4.21996731,5.229301388,5.182360279,0.234117136,2.684329,4.352554438
0,New York Islanders,St. Louis Blues,NYI,STL,2017020033,1,1.342260256,0.87537674,1.351607424,6.707762548,2.016228887,-0.387713868,0.844050657,0.21958185,1.36874587,5.238423849,5.090999545,4.915284171,-0.179797103,3.821016,1.036887052,0.664678919,1.719828579,7.204825027,1.853942797,5.677495446,0.019668537,0.709324774,0.285048355,1.2781792,5.257805379,5.220001431,3.412068972,0.251100215,2.7495,4.118135694
0,Buffalo Sabres,New Jersey Devils,BUF,NJD,2017020034,1,0.863449396,0.704577371,1.662890998,7.445471022,1.954189928,-1.115928002,0.518663885,0.085212494,1.86230583,4.278175472,3.92163849,4.397926645,-0.94254468,3.268308483,1.115501745,0.894426467,1.704947713,7.626301249,1.99673644,4.418964796,-0.081502894,0.585140885,0.163799435,2.454086302,4.300351562,4.56446042,4.682617888,-0.211306699,2.93279,4.067950587
0,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,2017020035,0,1.136866672,0.947941622,1.458134871,8.048143681,1.788903416,0.417058119,0.987227978,0.194525541,1.617312989,4.255562593,3.967901457,3.669505279,-0.101593789,2.808269,1.07293402,0.800830767,1.831654088,7.65749708,1.875299103,4.245763432,-0.229153761,0.720150594,0.200149115,1.129232476,5.612093113,4.750086078,2.926040419,-0.188036207,2.974137,4.11588527
0,Tampa Bay Lightning,Washington Capitals,TBL,WSH,2017020036,0,1.383136759,0.870706622,1.890517827,7.478233521,2.051627155,0.4888028,0.838384941,0.306779165,1.768627619,5.136788381,4.06102874,4.501671149,0.679497216,2.619482,1.128563236,0.869885296,2.445931589,6.71722029,2.000000506,5.274640651,-0.12419504,0.817850258,0.229058978,1.620787979,3.979884655,4.541373519,3.633812645,0.564157869,2.348777,4.729151694
0,Edmonton Oilers,Winnipeg Jets,EDM,WPG,2017020037,1,1.148381123,0.736780829,1.956370776,7.390376953,1.531528157,-0.211237972,0.605908869,0.199031409,1.878432536,5.728726992,5.388046342,5.943986179,0.205183463,3.024048,1.232767653,0.912914098,1.419278626,7.457444727,2.163318153,5.224682196,0.440215933,0.806123627,0.191327432,1.914752005,4.847689618,4.519348703,4.181096708,0.521899489,2.36012,5.184316104
0,Anaheim Ducks,Calgary Flames,ANA,CGY,2017020038,1,1.121004225,0.716743916,2.229648015,6.950489653,2.169388694,-0.031910635,0.671783809,0.170294795,1.884559745,4.168257778,4.713963637,4.233484329,0.072781141,2.432563,1.087148771,0.639381711,2.213613516,7.567681455,1.482263237,4.956167742,-0.329360094,0.668015548,0.223788609,1.707457624,5.5413493,4.175646726,3.249445042,-0.301210982,2.651539,5.48227118
0,New York Rangers,St. Louis Blues,NYR,STL,2017020039,1,1.015782984,0.904153937,1.283789082,7.787698786,1.996983042,-0.516009872,0.695068514,0.122392071,1.964100476,4.919129194,4.677575769,4.281986019,-0.492745059,2.9807,1.036887052,0.664678919,1.719828579,7.204825027,1.853942797,5.677495446,0.019668537,0.709324774,0.285048355,1.2781792,5.257805379,5.220001431,3.412068972,0.251100215,2.087562,4.354523377
0,Carolina Hurricanes,Columbus Blue Jackets,CAR,CBJ,2017020040,1,0.999316492,0.686097959,1.196193903,7.39832775,1.370605015,-0.592315667,0.667859295,0.197520947,1.065616464,5.379532138,4.162267085,3.553856774,-0.344008419,3.175608,1.021812911,0.745007035,1.780550595,7.581382676,2.027126302,4.518971302,0.124602115,0.714039446,0.272463282,0.924620098,5.456706564,4.689984665,3.49961774,0.125366324,2.423581,4.021195347
0,Montréal Canadiens,Chicago Blackhawks,MTL,CHI,2017020041,1,0.922966793,0.675156876,2.256955491,7.920442386,1.97629062,-0.592435927,0.558389129,0.24863393,1.113118683,4.979050152,4.794304383,4.741716284,-0.797181767,3.11075,1.07293402,0.800830767,1.831654088,7.65749708,1.875299103,4.245763432,-0.229153761,0.720150594,0.200149115,1.129232476,5.612093113,4.750086078,2.926040419,-0.188036207,2.273445,4.657353779
0,Nashville Predators,Philadelphia Flyers,NSH,PHI,2017020042,0,1.106854497,0.836248426,3.111435619,7.234017414,2.288129028,0.478099104,0.804559817,0.283091333,1.593751209,5.09448153,3.837923756,4.189134417,0.357376697,2.313369,1.22567664,0.787025656,1.585866535,6.829714192,1.861867907,3.483877607,0.05928606,0.727894601,0.273861852,2.371733408,5.409942602,4.439714607,5.857022672,0.362105655,2.664552,4.947776668
0,Dallas Stars,Detroit Red Wings,DAL,DET,2017020043,0,0.995082998,0.820910196,2.217298471,7.507995582,2.140557955,-0.007885404,0.712288221,0.18590593,1.880754421,4.32706281,4.608321489,5.039890148,0.351421016,2.494082,1.034013957,0.726939394,2.221968411,7.215227808,2.057370572,4.838253699,-0.324153025,0.603149654,0.191411135,1.362902901,4.097323401,4.167126477,3.213909213,-0.309206427,3.033338,4.779197615
0,Vancouver Canucks,Ottawa Senators,VAN,OTT,2017020044,1,1.09535468,0.872037318,2.306661611,7.045314809,1.444217824,-0.39012222,0.611040721,0.127011965,1.795124675,4.592721524,4.990705642,5.635887053,-0.318765963,2.706727,1.144099013,0.652236757,1.425327696,6.771408567,2.414264577,4.026610319,-0.367820152,0.618902639,0.290662775,1.768238001,4.600354998,4.681001806,7.325892756,-0.283680253,3.322532,2.986717663
0,Vegas Golden Knights,Arizona Coyotes,VGK,ARI,2017020045,0,1.272252282,0.924948516,1.420289934,7.876072775,1.811059821,0.315229506,0.806998842,0.187635993,1.418658787,4.085052547,5.203607624,4.343725457,0.28597181,2.244333,0.905840364,0.624998708,1.775976552,7.009668435,2.093151601,5.506328534,-0.722133359,0.720548826,0.263536967,1.321685473,4.028881387,4.564447224,4.452666059,-0.530854637,2.830167528,4.305175829
0,Toronto Maple Leafs,New Jersey Devils,TOR,NJD,2017020046,1,1.136866672,0.947941622,1.458134871,8.048143681,1.788903416,0.417058119,0.987227978,0.194525541,1.617312989,4.255562593,3.967901457,3.669505279,-0.101593789,2.808269,1.115501745,0.894426467,1.704947713,7.626301249,1.99673644,4.418964796,-0.081502894,0.585140885,0.163799435,2.454086302,4.300351562,4.56446042,4.682617888,-0.211306699,2.93279,4.11588527
0,Washington Capitals,Pittsburgh Penguins,WSH,PIT,2017020047,1,1.128563236,0.869885296,2.445931589,6.71722029,2.000000506,-0.12419504,0.817850258,0.229058978,1.620787979,3.979884655,4.541373519,3.633812645,0.564157869,2.992372,1.236958851,0.886068174,2.01837,7.749973734,2.052290931,5.9755306,-0.181991024,0.785950901,0.238039747,1.282824516,5.402711948,4.155751978,3.856067298,-0.059528412,2.919904,5.274640651
0,Colorado Avalanche,Boston Bruins,COL,BOS,2017020048,0,1.220772193,0.90739254,1.389360943,7.26361821,1.967826618,-0.227136587,0.757511855,0.273611004,2.309847042,4.21996731,5.229301388,5.182360279,0.234117136,2.684329,1.409887014,0.892822008,1.853610172,7.659683026,1.753014634,4.204382572,0.268010693,0.771124153,0.199391341,2.552163458,4.499508143,4.046367086,5.396056819,0.376652777,2.461082468,3.126130648
0,Anaheim Ducks,New York Islanders,ANA,NYI,2017020049,0,1.021281174,0.768665089,2.13421734,6.637111059,2.173869329,-0.116461126,0.671783809,0.170294795,1.884559745,4.168257778,4.713963637,4.233484329,0.072781141,2.432563,1.342260256,0.87537674,1.351607424,6.707762548,2.016228887,4.118135694,-0.387713868,0.844050657,0.21958185,1.36874587,5.238423849,5.090999545,4.915284171,-0.179797103,3.194392,6.056773537
0,Los Angeles Kings,Calgary Flames,LAK,CGY,2017020050,1,1.03545712,0.823358546,1.756269935,7.9419575,1.583573448,0.248324854,0.900175428,0.308978062,2.34317174,4.490497865,4.421505003,6.296074526,0.497685187,2.39864,1.087148771,0.639381711,2.213613516,7.567681455,1.482263237,4.956167742,-0.329360094,0.668015548,0.223788609,1.707457624,5.5413493,4.175646726,3.249445042,-0.301210982,2.651539,5.351973822
0,Tampa Bay Lightning,Pittsburgh Penguins,TBL,PIT,2017020051,0,1.383136759,0.870706622,1.890517827,7.478233521,2.051627155,0.4888028,0.838384941,0.306779165,1.768627619,5.136788381,4.06102874,4.501671149,0.679497216,2.619482,1.236958851,0.886068174,2.01837,7.749973734,2.052290931,5.9755306,-0.181991024,0.785950901,0.238039747,1.282824516,5.402711948,4.155751978,3.856067298,-0.059528412,3.115984,4.729151694
