COL,NJD,DET,SEN,DAL,STL,PHI,BUF,PIT,WSH,SJS,EDM,LAK,TOR,VAN,PHX,BOS,CAR,NSH,CGY,NYR,CHI,CBJ,MTL,MIN,ANA,FLA,ATL,TBL,NYI,WPG,ARI,VGK,SEA
0.5,0.5853658536585366,0.5853658536585366,0.5,0.5121951219512195,0.5975609756097561,0.573170731707317,0.47560975609756095,0.6219512195121951,0.5121951219512195,0.524390243902439,0.3902439024390244,0.4878048780487805,0.4268292682926829,0.6219512195121951,0.5121951219512195,0.5975609756097561,0.4024390243902439,0.5853658536585366,0.45121951219512196,0.6219512195121951,0.5487804878048781,0.35365853658536583,0.3780487804878049,0.4268292682926829,0.4146341463414634,0.4634146341463415,,0.4634146341463415,0.4146341463414634,0.45121951219512196,,,
0.3333333333333333,0.3958333333333333,0.5,0.5208333333333334,0.4583333333333333,0.6041666666666666,0.4791666666666667,0.4375,0.75,0.5625,0.5208333333333334,0.3958333333333333,0.5625,0.5416666666666666,0.5416666666666666,0.4375,0.5833333333333334,0.3958333333333333,0.3333333333333333,0.3958333333333333,0.5416666666666666,0.75,0.5,0.6041666666666666,0.5416666666666666,0.625,0.3125,,0.375,0.5,0.5,,,
0.6341463414634146,0.4268292682926829,0.47560975609756095,0.45121951219512196,0.4878048780487805,0.6341463414634146,0.5121951219512195,0.25609756097560976,0.6219512195121951,0.4634146341463415,0.6219512195121951,0.35365853658536583,0.5609756097560976,0.4634146341463415,0.43902439024390244,0.45121951219512196,0.6585365853658537,0.43902439024390244,0.4634146341463415,0.4268292682926829,0.5487804878048781,0.5609756097560976,0.524390243902439,0.5609756097560976,0.524390243902439,0.6585365853658537,0.35365853658536583,,0.5609756097560976,0.4146341463414634,0.45121951219512196,,,
0.47560975609756095,0.3902439024390244,0.524390243902439,0.524390243902439,0.5,0.6219512195121951,0.4024390243902439,0.2804878048780488,0.524390243902439,0.5487804878048781,0.4878048780487805,0.2926829268292683,0.4878048780487805,0.36585365853658536,0.5853658536585366,,0.5,0.36585365853658536,0.573170731707317,0.5487804878048781,0.6463414634146342,0.5853658536585366,0.5121951219512195,0.6097560975609756,0.5609756097560976,0.6219512195121951,0.4634146341463415,,0.6097560975609756,0.573170731707317,0.524390243902439,0.2926829268292683,,
0.47560975609756095,0.4634146341463415,0.5,0.4634146341463415,0.6097560975609756,0.5975609756097561,0.5,0.4268292682926829,0.5853658536585366,0.6829268292682927,0.5609756097560976,0.3780487804878049,0.5853658536585366,0.35365853658536583,0.3780487804878049,,0.5121951219512195,0.4268292682926829,0.5,0.4268292682926829,0.5609756097560976,0.573170731707317,0.4146341463414634,0.4634146341463415,0.4634146341463415,0.5609756097560976,0.573170731707317,,0.5609756097560976,0.5487804878048781,0.4268292682926829,0.4268292682926829,,
0.2682926829268293,0.34146341463414637,0.4024390243902439,0.5365853658536586,0.4146341463414634,0.5609756097560976,0.47560975609756095,0.4024390243902439,0.6097560975609756,0.6707317073170732,0.5609756097560976,0.573170731707317,0.47560975609756095,0.4878048780487805,0.36585365853658536,,0.5365853658536586,0.43902439024390244,0.5,0.5487804878048781,0.5853658536585366,0.6097560975609756,0.6097560975609756,0.573170731707317,0.5975609756097561,0.5609756097560976,0.4268292682926829,,0.5121951219512195,0.5,0.4878048780487805,0.36585365853658536,,
0.524390243902439,0.5365853658536586,0.36585365853658536,0.34146341463414637,0.5121951219512195,0.5365853658536586,0.5121951219512195,,0.573170731707317,0.5975609756097561,0.5487804878048781,0.43902439024390244,0.5487804878048781,0.5975609756097561,0.3780487804878049,,0.6097560975609756,0.43902439024390244,0.6463414634146342,0.45121951219512196,0.4146341463414634,0.4024390243902439,0.5487804878048781,0.35365853658536583,0.5487804878048781,0.5365853658536586,0.5365853658536586,,0.6585365853658537,0.4268292682926829,0.6341463414634146,0.35365853658536583,0.6219512195121951,
0.4634146341463415,0.3780487804878049,0.3902439024390244,,0.524390243902439,0.5487804878048781,0.45121951219512196,0.4024390243902439,0.5365853658536586,0.5853658536585366,0.5609756097560976,0.4268292682926829,0.3780487804878049,0.5609756097560976,0.4268292682926829,,0.5975609756097561,0.5609756097560976,0.573170731707317,0.6097560975609756,0.3902439024390244,0.43902439024390244,0.573170731707317,0.5365853658536586,0.45121951219512196,0.4268292682926829,0.43902439024390244,,0.7560975609756098,0.5853658536585366,0.573170731707317,0.47560975609756095,0.524390243902439,
0.6,0.4057971014492754,,0.352112676056338,0.5362318840579711,0.5915492957746479,0.5942028985507246,0.43478260869565216,0.5797101449275363,0.5942028985507246,0.4142857142857143,0.5211267605633803,0.4142857142857143,0.5142857142857142,0.5217391304347826,,0.6285714285714286,0.5588235294117647,0.5072463768115942,0.5142857142857142,0.5285714285714286,0.45714285714285713,0.4714285714285714,0.43661971830985913,0.5072463768115942,0.4084507042253521,0.5072463768115942,,0.6142857142857143,0.5147058823529411,0.5211267605633803,0.4714285714285714,0.5492957746478874,
0.6964285714285714,0.3392857142857143,0.3392857142857143,0.4107142857142857,0.4107142857142857,0.48214285714285715,0.44642857142857145,,0.6607142857142857,0.6428571428571429,0.375,0.625,0.375,0.625,0.4107142857142857,,0.5892857142857143,0.6428571428571429,0.5535714285714286,0.4642857142857143,0.48214285714285715,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.625,0.30357142857142855,0.6607142857142857,,0.6428571428571429,0.5714285714285714,0.5357142857142857,0.42857142857142855,0.7142857142857143,
0.6829268292682927,0.32926829268292684,0.3902439024390244,0.4024390243902439,0.5609756097560976,0.5975609756097561,0.3048780487804878,0.3902439024390244,0.5609756097560976,0.5365853658536586,0.3902439024390244,0.5975609756097561,0.5365853658536586,0.6585365853658537,0.4878048780487805,,0.6219512195121951,0.6585365853658537,0.5487804878048781,0.6097560975609756,0.6341463414634146,0.34146341463414637,0.45121951219512196,,0.6463414634146342,0.3780487804878049,0.7073170731707317,,0.6219512195121951,0.45121951219512196,0.47560975609756095,,0.524390243902439,0.32926829268292684
