COL,NJD,DET,SEN,DAL,STL,PHI,BUF,PIT,WSH,SJS,EDM,LAK,TOR,VAN,PHX,BOS,CAR,NSH,CGY,NYR,CHI,CBJ,MTL,MIN,ANA,FLA,ATL,TBL,NYI,WPG,ARI,VGK,SEA
1.4390243902439024,1.353658536585366,1.353658536585366,1.329268292682927,1.2926829268292683,1.2560975609756098,1.2195121951219512,1.1951219512195121,1.170731707317073,1.170731707317073,1.1585365853658536,1.1341463414634145,1.1219512195121952,1.0975609756097562,1.0975609756097562,1.0975609756097562,1.0731707317073171,1.0731707317073171,0.975609756097561,0.8902439024390244,0.8780487804878049,0.8658536585365854,0.8658536585365854,0.8536585365853658,0.8292682926829268,0.8048780487804879,0.8048780487804879,0.7317073170731707,0.7195121951219512,0.6341463414634146,,,,
1.2073170731707317,1.1585365853658536,1.4146341463414633,1.146341463414634,1.0975609756097562,1.1951219512195121,1.1829268292682926,1.0,0.8414634146341463,1.0365853658536586,1.2073170731707317,1.1219512195121952,1.1585365853658536,1.2195121951219512,1.146341463414634,1.1585365853658536,1.2317073170731707,1.1097560975609757,0.8414634146341463,0.9634146341463414,0.975609756097561,1.170731707317073,0.6951219512195121,1.0609756097560976,0.8902439024390244,0.8414634146341463,0.7317073170731707,0.6585365853658537,0.8414634146341463,1.170731707317073,,,,
1.2804878048780488,1.3170731707317074,1.3414634146341464,1.3780487804878048,1.353658536585366,1.2073170731707317,1.3048780487804879,0.8780487804878049,0.7926829268292683,1.1219512195121952,0.8902439024390244,1.1219512195121952,0.9634146341463414,1.1951219512195121,1.2682926829268293,0.9512195121951219,1.0609756097560976,0.7439024390243902,0.9024390243902439,0.9146341463414634,0.9512195121951219,0.9634146341463414,0.8414634146341463,0.9390243902439024,1.1585365853658536,1.1585365853658536,0.8536585365853658,0.9024390243902439,1.1341463414634145,1.0121951219512195,,,,
1.2195121951219512,1.2195121951219512,1.329268292682927,1.2439024390243902,1.1829268292682926,1.1097560975609757,1.2317073170731707,1.0365853658536586,0.7073170731707317,0.7195121951219512,1.2682926829268293,1.0853658536585367,0.9878048780487805,1.2560975609756098,1.2317073170731707,0.8292682926829268,1.2682926829268293,0.926829268292683,1.1097560975609757,1.146341463414634,0.8414634146341463,0.7195121951219512,0.7560975609756098,1.1341463414634145,1.0121951219512195,0.926829268292683,0.9146341463414634,0.9512195121951219,1.2926829268292683,1.1097560975609757,,,,
1.1585365853658536,1.2317073170731707,1.5121951219512195,1.3780487804878048,1.3658536585365855,0.6951219512195121,1.2317073170731707,1.3414634146341464,0.7073170731707317,0.8536585365853658,1.2073170731707317,1.1585365853658536,1.0853658536585367,1.0975609756097562,1.1219512195121952,0.9878048780487805,0.9024390243902439,1.3658536585365855,1.2926829268292683,1.2560975609756098,1.2195121951219512,0.7926829268292683,0.9024390243902439,1.1341463414634145,1.024390243902439,1.1951219512195121,1.0365853658536586,1.0975609756097562,1.1219512195121952,0.9512195121951219,,,,
1.1585365853658536,1.3048780487804879,1.3780487804878048,1.2804878048780488,1.3048780487804879,0.9878048780487805,0.6829268292682927,1.3780487804878048,1.2804878048780488,0.8536585365853658,1.3048780487804879,0.8658536585365854,0.8292682926829268,1.1097560975609757,1.2804878048780488,0.8170731707317073,0.926829268292683,1.0731707317073171,1.3414634146341464,1.170731707317073,1.146341463414634,0.8658536585365854,0.8902439024390244,1.0975609756097562,1.2682926829268293,1.3414634146341464,1.048780487804878,1.1829268292682926,1.1341463414634145,1.1219512195121952,,,,
1.1585365853658536,1.2073170731707317,1.4024390243902438,1.146341463414634,1.1829268292682926,0.9634146341463414,1.1585365853658536,1.0975609756097562,1.2439024390243902,1.146341463414634,1.3170731707317074,1.0731707317073171,0.8658536585365854,1.0121951219512195,1.0731707317073171,1.0121951219512195,1.146341463414634,1.1219512195121952,1.1097560975609757,1.146341463414634,1.1829268292682926,1.0731707317073171,0.975609756097561,1.2682926829268293,1.1951219512195121,1.2439024390243902,1.0365853658536586,0.926829268292683,0.8658536585365854,0.9634146341463414,,,,
0.8414634146341463,1.2926829268292683,1.3658536585365855,1.0121951219512195,1.0121951219512195,1.1219512195121952,1.2073170731707317,1.1097560975609757,1.2073170731707317,1.3170731707317074,1.4268292682926829,1.0365853658536586,0.9634146341463414,0.9878048780487805,1.2195121951219512,0.9634146341463414,1.4146341463414633,1.1829268292682926,1.0731707317073171,1.1951219512195121,1.1585365853658536,1.2682926829268293,1.1219512195121952,1.1341463414634145,1.0853658536585367,1.1097560975609757,1.1341463414634145,0.926829268292683,0.8048780487804879,0.7439024390243902,,,,
1.1585365853658536,1.2560975609756098,1.2439024390243902,1.146341463414634,1.0731707317073171,1.0975609756097562,1.0731707317073171,1.2195121951219512,1.2317073170731707,1.475609756097561,1.3780487804878048,0.7560975609756098,1.2317073170731707,0.9024390243902439,1.2560975609756098,1.3048780487804879,1.1097560975609757,0.975609756097561,1.2195121951219512,1.0975609756097562,1.0609756097560976,1.3658536585365855,0.9634146341463414,1.0731707317073171,1.024390243902439,1.0853658536585367,0.9390243902439024,1.0121951219512195,0.975609756097561,0.9634146341463414,,,,
0.8292682926829268,0.9878048780487805,1.2682926829268293,0.9024390243902439,1.1585365853658536,1.0609756097560976,1.2926829268292683,1.170731707317073,1.2926829268292683,1.3048780487804879,1.2804878048780488,0.7560975609756098,1.1951219512195121,1.0365853658536586,1.4268292682926829,1.2073170731707317,1.2560975609756098,1.1097560975609757,1.2073170731707317,1.146341463414634,1.1341463414634145,1.1829268292682926,0.9878048780487805,1.170731707317073,1.048780487804878,1.2073170731707317,0.8780487804878049,0.975609756097561,1.2560975609756098,0.8902439024390244,,,,
